robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
75.0,-30.0,-310.0,0.0,30.0,60.0,-85.51932,13.77176,-150.73747,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-30.0,-310.0,0.0,30.0,90.0,-85.51932,13.77176,-150.73747,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-30.0,-310.0,0.0,60.0,0.0,-85.51932,13.77176,-150.73747,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-30.0,-310.0,0.0,60.0,30.0,-85.51932,13.77176,-150.73747,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-30.0,-310.0,0.0,60.0,60.0,-85.51932,13.77176,-150.73747,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-30.0,-310.0,0.0,60.0,90.0,-85.51932,13.77176,-150.73747,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-30.0,-310.0,30.0,0.0,0.0,-85.51932,13.77176,-150.73747,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-30.0,-310.0,30.0,0.0,30.0,-85.51932,13.77176,-150.73747,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-30.0,-310.0,30.0,0.0,60.0,-85.51932,13.77176,-150.73747,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-30.0,-310.0,30.0,0.0,90.0,-85.51932,13.77176,-150.73747,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-30.0,-310.0,30.0,30.0,0.0,-85.51932,13.77176,-150.73747,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-30.0,-310.0,30.0,30.0,30.0,-85.51932,13.77176,-150.73747,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-30.0,-310.0,30.0,30.0,60.0,-85.51932,13.77176,-150.73747,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-30.0,-310.0,30.0,30.0,90.0,-85.51932,13.77176,-150.73747,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-30.0,-310.0,30.0,60.0,0.0,-85.51932,13.77176,-150.73747,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-30.0,-310.0,30.0,60.0,30.0,-85.51932,13.77176,-150.73747,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-30.0,-310.0,30.0,60.0,60.0,-85.51932,13.77176,-150.73747,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-30.0,-310.0,30.0,60.0,90.0,-85.51932,13.77176,-150.73747,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-30.0,-290.0,0.0,0.0,0.0,-76.18142,4.54398,-135.64934,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-30.0,-290.0,0.0,0.0,30.0,-76.18142,4.54398,-135.64934,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-30.0,-290.0,0.0,0.0,60.0,-76.18142,4.54398,-135.64934,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-30.0,-290.0,0.0,0.0,90.0,-76.18142,4.54398,-135.64934,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-30.0,-290.0,0.0,30.0,0.0,-76.18142,4.54398,-135.64934,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-30.0,-290.0,0.0,30.0,30.0,-76.18142,4.54398,-135.64934,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-30.0,-290.0,0.0,30.0,60.0,-76.18142,4.54398,-135.64934,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-30.0,-290.0,0.0,30.0,90.0,-76.18142,4.54398,-135.64934,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-30.0,-290.0,0.0,60.0,0.0,-76.18142,4.54398,-135.64934,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-30.0,-290.0,0.0,60.0,30.0,-76.18142,4.54398,-135.64934,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-30.0,-290.0,0.0,60.0,60.0,-76.18142,4.54398,-135.64934,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-30.0,-290.0,0.0,60.0,90.0,-76.18142,4.54398,-135.64934,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-30.0,-290.0,30.0,0.0,0.0,-76.18142,4.54398,-135.64934,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-30.0,-290.0,30.0,0.0,30.0,-76.18142,4.54398,-135.64934,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-30.0,-290.0,30.0,0.0,60.0,-76.18142,4.54398,-135.64934,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-30.0,-290.0,30.0,0.0,90.0,-76.18142,4.54398,-135.64934,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-30.0,-290.0,30.0,30.0,0.0,-76.18142,4.54398,-135.64934,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-30.0,-290.0,30.0,30.0,30.0,-76.18142,4.54398,-135.64934,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-30.0,-290.0,30.0,30.0,60.0,-76.18142,4.54398,-135.64934,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-30.0,-290.0,30.0,30.0,90.0,-76.18142,4.54398,-135.64934,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-30.0,-290.0,30.0,60.0,0.0,-76.18142,4.54398,-135.64934,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-30.0,-290.0,30.0,60.0,30.0,-76.18142,4.54398,-135.64934,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-30.0,-290.0,30.0,60.0,60.0,-76.18142,4.54398,-135.64934,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-30.0,-290.0,30.0,60.0,90.0,-76.18142,4.54398,-135.64934,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-30.0,-270.0,0.0,0.0,0.0,-66.84352,-4.68381,-120.56121,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-30.0,-270.0,0.0,0.0,30.0,-66.84352,-4.68381,-120.56121,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-30.0,-270.0,0.0,0.0,60.0,-66.84352,-4.68381,-120.56121,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-30.0,-270.0,0.0,0.0,90.0,-66.84352,-4.68381,-120.56121,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-30.0,-270.0,0.0,30.0,0.0,-66.84352,-4.68381,-120.56121,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-30.0,-270.0,0.0,30.0,30.0,-66.84352,-4.68381,-120.56121,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-30.0,-270.0,0.0,30.0,60.0,-66.84352,-4.68381,-120.56121,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-30.0,-270.0,0.0,30.0,90.0,-66.84352,-4.68381,-120.56121,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-30.0,-270.0,0.0,60.0,0.0,-66.84352,-4.68381,-120.56121,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-30.0,-270.0,0.0,60.0,30.0,-66.84352,-4.68381,-120.56121,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-30.0,-270.0,0.0,60.0,60.0,-66.84352,-4.68381,-120.56121,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-30.0,-270.0,0.0,60.0,90.0,-66.84352,-4.68381,-120.56121,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-30.0,-270.0,30.0,0.0,0.0,-66.84352,-4.68381,-120.56121,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-30.0,-270.0,30.0,0.0,30.0,-66.84352,-4.68381,-120.56121,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-30.0,-270.0,30.0,0.0,60.0,-66.84352,-4.68381,-120.56121,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-30.0,-270.0,30.0,0.0,90.0,-66.84352,-4.68381,-120.56121,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-30.0,-270.0,30.0,30.0,0.0,-66.84352,-4.68381,-120.56121,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-30.0,-270.0,30.0,30.0,30.0,-66.84352,-4.68381,-120.56121,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-30.0,-270.0,30.0,30.0,60.0,-66.84352,-4.68381,-120.56121,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-30.0,-270.0,30.0,30.0,90.0,-66.84352,-4.68381,-120.56121,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-30.0,-270.0,30.0,60.0,0.0,-66.84352,-4.68381,-120.56121,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-30.0,-270.0,30.0,60.0,30.0,-66.84352,-4.68381,-120.56121,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-30.0,-270.0,30.0,60.0,60.0,-66.84352,-4.68381,-120.56121,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-30.0,-270.0,30.0,60.0,90.0,-66.84352,-4.68381,-120.56121,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-30.0,-250.0,0.0,0.0,0.0,-57.50563,-13.91159,-105.47308,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-30.0,-250.0,0.0,0.0,30.0,-57.50563,-13.91159,-105.47308,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-30.0,-250.0,0.0,0.0,60.0,-57.50563,-13.91159,-105.47308,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-30.0,-250.0,0.0,0.0,90.0,-57.50563,-13.91159,-105.47308,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-30.0,-250.0,0.0,30.0,0.0,-57.50563,-13.91159,-105.47308,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-30.0,-250.0,0.0,30.0,30.0,-57.50563,-13.91159,-105.47308,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-30.0,-250.0,0.0,30.0,60.0,-57.50563,-13.91159,-105.47308,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-30.0,-250.0,0.0,30.0,90.0,-57.50563,-13.91159,-105.47308,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-30.0,-250.0,0.0,60.0,0.0,-57.50563,-13.91159,-105.47308,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-30.0,-250.0,0.0,60.0,30.0,-57.50563,-13.91159,-105.47308,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-30.0,-250.0,0.0,60.0,60.0,-57.50563,-13.91159,-105.47308,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-30.0,-250.0,0.0,60.0,90.0,-57.50563,-13.91159,-105.47308,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-30.0,-250.0,30.0,0.0,0.0,-57.50563,-13.91159,-105.47308,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-30.0,-250.0,30.0,0.0,30.0,-57.50563,-13.91159,-105.47308,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-30.0,-250.0,30.0,0.0,60.0,-57.50563,-13.91159,-105.47308,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-30.0,-250.0,30.0,0.0,90.0,-57.50563,-13.91159,-105.47308,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-30.0,-250.0,30.0,30.0,0.0,-57.50563,-13.91159,-105.47308,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-30.0,-250.0,30.0,30.0,30.0,-57.50563,-13.91159,-105.47308,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-30.0,-250.0,30.0,30.0,60.0,-57.50563,-13.91159,-105.47308,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-30.0,-250.0,30.0,30.0,90.0,-57.50563,-13.91159,-105.47308,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-30.0,-250.0,30.0,60.0,0.0,-57.50563,-13.91159,-105.47308,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-30.0,-250.0,30.0,60.0,30.0,-57.50563,-13.91159,-105.47308,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-30.0,-250.0,30.0,60.0,60.0,-57.50563,-13.91159,-105.47308,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-30.0,-250.0,30.0,60.0,90.0,-57.50563,-13.91159,-105.47308,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-10.0,-350.0,0.0,0.0,0.0,-88.25393,44.00871,-183.57418,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-10.0,-350.0,0.0,0.0,30.0,-88.25393,44.00871,-183.57418,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-10.0,-350.0,0.0,0.0,60.0,-88.25393,44.00871,-183.57418,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-10.0,-350.0,0.0,0.0,90.0,-88.25393,44.00871,-183.57418,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-10.0,-350.0,0.0,30.0,0.0,-88.25393,44.00871,-183.57418,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-10.0,-350.0,0.0,30.0,30.0,-88.25393,44.00871,-183.57418,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-10.0,-350.0,0.0,30.0,60.0,-88.25393,44.00871,-183.57418,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-10.0,-350.0,0.0,30.0,90.0,-88.25393,44.00871,-183.57418,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-10.0,-350.0,0.0,60.0,0.0,-88.25393,44.00871,-183.57418,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-10.0,-350.0,0.0,60.0,30.0,-88.25393,44.00871,-183.57418,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-10.0,-350.0,0.0,60.0,60.0,-88.25393,44.00871,-183.57418,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-10.0,-350.0,0.0,60.0,90.0,-88.25393,44.00871,-183.57418,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-10.0,-350.0,30.0,0.0,0.0,-88.25393,44.00871,-183.57418,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-10.0,-350.0,30.0,0.0,30.0,-88.25393,44.00871,-183.57418,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-10.0,-350.0,30.0,0.0,60.0,-88.25393,44.00871,-183.57418,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-10.0,-350.0,30.0,0.0,90.0,-88.25393,44.00871,-183.57418,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-10.0,-350.0,30.0,30.0,0.0,-88.25393,44.00871,-183.57418,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-10.0,-350.0,30.0,30.0,30.0,-88.25393,44.00871,-183.57418,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-10.0,-350.0,30.0,30.0,60.0,-88.25393,44.00871,-183.57418,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-10.0,-350.0,30.0,30.0,90.0,-88.25393,44.00871,-183.57418,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-10.0,-350.0,30.0,60.0,0.0,-88.25393,44.00871,-183.57418,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-10.0,-350.0,30.0,60.0,30.0,-88.25393,44.00871,-183.57418,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-10.0,-350.0,30.0,60.0,60.0,-88.25393,44.00871,-183.57418,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-10.0,-350.0,30.0,60.0,90.0,-88.25393,44.00871,-183.57418,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-10.0,-330.0,0.0,0.0,0.0,-78.91603,34.78092,-168.48605,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-10.0,-330.0,0.0,0.0,30.0,-78.91603,34.78092,-168.48605,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-10.0,-330.0,0.0,0.0,60.0,-78.91603,34.78092,-168.48605,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-10.0,-330.0,0.0,0.0,90.0,-78.91603,34.78092,-168.48605,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-10.0,-330.0,0.0,30.0,0.0,-78.91603,34.78092,-168.48605,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-10.0,-330.0,0.0,30.0,30.0,-78.91603,34.78092,-168.48605,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-10.0,-330.0,0.0,30.0,60.0,-78.91603,34.78092,-168.48605,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-10.0,-330.0,0.0,30.0,90.0,-78.91603,34.78092,-168.48605,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-10.0,-330.0,0.0,60.0,0.0,-78.91603,34.78092,-168.48605,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-10.0,-330.0,0.0,60.0,30.0,-78.91603,34.78092,-168.48605,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-10.0,-330.0,0.0,60.0,60.0,-78.91603,34.78092,-168.48605,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-10.0,-330.0,0.0,60.0,90.0,-78.91603,34.78092,-168.48605,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-10.0,-330.0,30.0,0.0,0.0,-78.91603,34.78092,-168.48605,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-10.0,-330.0,30.0,0.0,30.0,-78.91603,34.78092,-168.48605,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-10.0,-330.0,30.0,0.0,60.0,-78.91603,34.78092,-168.48605,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-10.0,-330.0,30.0,0.0,90.0,-78.91603,34.78092,-168.48605,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-10.0,-330.0,30.0,30.0,0.0,-78.91603,34.78092,-168.48605,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-10.0,-330.0,30.0,30.0,30.0,-78.91603,34.78092,-168.48605,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-10.0,-330.0,30.0,30.0,60.0,-78.91603,34.78092,-168.48605,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-10.0,-330.0,30.0,30.0,90.0,-78.91603,34.78092,-168.48605,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-10.0,-330.0,30.0,60.0,0.0,-78.91603,34.78092,-168.48605,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-10.0,-330.0,30.0,60.0,30.0,-78.91603,34.78092,-168.48605,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-10.0,-330.0,30.0,60.0,60.0,-78.91603,34.78092,-168.48605,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-10.0,-330.0,30.0,60.0,90.0,-78.91603,34.78092,-168.48605,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-10.0,-310.0,0.0,0.0,0.0,-69.57813,25.55314,-153.39792,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-10.0,-310.0,0.0,0.0,30.0,-69.57813,25.55314,-153.39792,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-10.0,-310.0,0.0,0.0,60.0,-69.57813,25.55314,-153.39792,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-10.0,-310.0,0.0,0.0,90.0,-69.57813,25.55314,-153.39792,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-10.0,-310.0,0.0,30.0,0.0,-69.57813,25.55314,-153.39792,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-10.0,-310.0,0.0,30.0,30.0,-69.57813,25.55314,-153.39792,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-10.0,-310.0,0.0,30.0,60.0,-69.57813,25.55314,-153.39792,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-10.0,-310.0,0.0,30.0,90.0,-69.57813,25.55314,-153.39792,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-10.0,-310.0,0.0,60.0,0.0,-69.57813,25.55314,-153.39792,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-10.0,-310.0,0.0,60.0,30.0,-69.57813,25.55314,-153.39792,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-10.0,-310.0,0.0,60.0,60.0,-69.57813,25.55314,-153.39792,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-10.0,-310.0,0.0,60.0,90.0,-69.57813,25.55314,-153.39792,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-10.0,-310.0,30.0,0.0,0.0,-69.57813,25.55314,-153.39792,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-10.0,-310.0,30.0,0.0,30.0,-69.57813,25.55314,-153.39792,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-10.0,-310.0,30.0,0.0,60.0,-69.57813,25.55314,-153.39792,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-10.0,-310.0,30.0,0.0,90.0,-69.57813,25.55314,-153.39792,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-10.0,-310.0,30.0,30.0,0.0,-69.57813,25.55314,-153.39792,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-10.0,-310.0,30.0,30.0,30.0,-69.57813,25.55314,-153.39792,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-10.0,-310.0,30.0,30.0,60.0,-69.57813,25.55314,-153.39792,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-10.0,-310.0,30.0,30.0,90.0,-69.57813,25.55314,-153.39792,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-10.0,-310.0,30.0,60.0,0.0,-69.57813,25.55314,-153.39792,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-10.0,-310.0,30.0,60.0,30.0,-69.57813,25.55314,-153.39792,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-10.0,-310.0,30.0,60.0,60.0,-69.57813,25.55314,-153.39792,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-10.0,-310.0,30.0,60.0,90.0,-69.57813,25.55314,-153.39792,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-10.0,-290.0,0.0,0.0,0.0,-60.24024,16.32535,-138.30979,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-10.0,-290.0,0.0,0.0,30.0,-60.24024,16.32535,-138.30979,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-10.0,-290.0,0.0,0.0,60.0,-60.24024,16.32535,-138.30979,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-10.0,-290.0,0.0,0.0,90.0,-60.24024,16.32535,-138.30979,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-10.0,-290.0,0.0,30.0,0.0,-60.24024,16.32535,-138.30979,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-10.0,-290.0,0.0,30.0,30.0,-60.24024,16.32535,-138.30979,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-10.0,-290.0,0.0,30.0,60.0,-60.24024,16.32535,-138.30979,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-10.0,-290.0,0.0,30.0,90.0,-60.24024,16.32535,-138.30979,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-10.0,-290.0,0.0,60.0,0.0,-60.24024,16.32535,-138.30979,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-10.0,-290.0,0.0,60.0,30.0,-60.24024,16.32535,-138.30979,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-10.0,-290.0,0.0,60.0,60.0,-60.24024,16.32535,-138.30979,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-10.0,-290.0,0.0,60.0,90.0,-60.24024,16.32535,-138.30979,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-10.0,-290.0,30.0,0.0,0.0,-60.24024,16.32535,-138.30979,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-10.0,-290.0,30.0,0.0,30.0,-60.24024,16.32535,-138.30979,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-10.0,-290.0,30.0,0.0,60.0,-60.24024,16.32535,-138.30979,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-10.0,-290.0,30.0,0.0,90.0,-60.24024,16.32535,-138.30979,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-10.0,-290.0,30.0,30.0,0.0,-60.24024,16.32535,-138.30979,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-10.0,-290.0,30.0,30.0,30.0,-60.24024,16.32535,-138.30979,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-10.0,-290.0,30.0,30.0,60.0,-60.24024,16.32535,-138.30979,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-10.0,-290.0,30.0,30.0,90.0,-60.24024,16.32535,-138.30979,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-10.0,-290.0,30.0,60.0,0.0,-60.24024,16.32535,-138.30979,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-10.0,-290.0,30.0,60.0,30.0,-60.24024,16.32535,-138.30979,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-10.0,-290.0,30.0,60.0,60.0,-60.24024,16.32535,-138.30979,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-10.0,-290.0,30.0,60.0,90.0,-60.24024,16.32535,-138.30979,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-10.0,-270.0,0.0,0.0,0.0,-50.90234,7.09757,-123.22165,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-10.0,-270.0,0.0,0.0,30.0,-50.90234,7.09757,-123.22165,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-10.0,-270.0,0.0,0.0,60.0,-50.90234,7.09757,-123.22165,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-10.0,-270.0,0.0,0.0,90.0,-50.90234,7.09757,-123.22165,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-10.0,-270.0,0.0,30.0,0.0,-50.90234,7.09757,-123.22165,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-10.0,-270.0,0.0,30.0,30.0,-50.90234,7.09757,-123.22165,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-10.0,-270.0,0.0,30.0,60.0,-50.90234,7.09757,-123.22165,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-10.0,-270.0,0.0,30.0,90.0,-50.90234,7.09757,-123.22165,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-10.0,-270.0,0.0,60.0,0.0,-50.90234,7.09757,-123.22165,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-10.0,-270.0,0.0,60.0,30.0,-50.90234,7.09757,-123.22165,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-10.0,-270.0,0.0,60.0,60.0,-50.90234,7.09757,-123.22165,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-10.0,-270.0,0.0,60.0,90.0,-50.90234,7.09757,-123.22165,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-10.0,-270.0,30.0,0.0,0.0,-50.90234,7.09757,-123.22165,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-10.0,-270.0,30.0,0.0,30.0,-50.90234,7.09757,-123.22165,-0.597,-0.42083,-0.08324,0.67791,0.1
